2023-09-07 06:53:40.081201,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.085205,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.089011,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.093623,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.096611,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.100610,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.104607,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.108605,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.112603,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.115600,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.119597,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.123595,2047,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.127593,2047,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.131592,2047,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.136590,2047,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.139288,2047,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.143305,2047,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.147298,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.151295,-166,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.155292,2047,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.159290,2047,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.163288,2047,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.167285,2047,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.171283,2047,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.175280,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.192279,2047,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.194496,2047,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.198501,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.202499,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.206497,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.210494,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.214491,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.217489,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.221487,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.226857,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.229357,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.233361,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.237368,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.242305,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.245291,-2048,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.249332,2047,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.252813,199,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.256701,199,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.260698,199,0,0,109794,38975,10230,21591,13745,137409,61323,18680
2023-09-07 06:53:40.264695,199,0,0,109794,38975,10230,21591,13745,137409,61323,18680
