2023-12-05 19:44:58.354856,-145,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.356857,-132,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.360894,-244,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.365510,-244,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.368577,-244,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.372679,-244,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.376785,-244,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.380310,-244,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.384877,-244,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.388395,-69,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.392424,168,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.395985,168,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.400106,168,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.404138,168,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.407755,168,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.411883,168,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.415863,168,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.419401,168,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.423546,168,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.427680,102,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.431257,102,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.435163,102,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.439279,102,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.442892,102,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.446977,102,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.451831,102,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.454952,102,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.458485,134,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.462355,103,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.466594,103,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.470152,103,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.474262,103,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.478432,103,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.482226,103,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.485889,103,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.489952,103,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.494005,135,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.497875,135,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.502232,135,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.505285,135,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.509337,135,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.513094,135,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.517122,17,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.521068,42,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.525122,42,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.529183,-38,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.533374,-38,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.536873,-38,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.540476,-38,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.544534,-38,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.548580,-38,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.552093,-38,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.556152,-38,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.560167,-74,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.564567,-74,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.568084,-74,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.572147,-74,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.575704,-74,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.580785,-74,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.583321,-74,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.587324,-74,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.591321,-13,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.595323,-11,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.599680,25,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.603209,25,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.607289,25,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.610873,25,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.614584,25,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.618994,25,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.622549,25,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.626594,25,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.631138,100,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.634327,100,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.638392,100,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.642483,100,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.645935,100,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.650246,100,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.653770,100,47,41,671254,24953,46890,21862,28854,17826,14692,13280
2023-12-05 19:44:58.657839,100,47,41,671254,24953,46890,21862,28854,17826,14692,13280
