2023-11-28 14:09:09.199667,-2048,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.203507,-2048,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.207479,-2048,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.211404,-2048,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.215409,-2048,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.219298,-2048,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.223141,-2048,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.226986,-2048,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.230845,-2048,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.235184,-2048,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.238569,-2048,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.242419,-2048,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.246264,-2048,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.250850,-2048,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.254231,-2002,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.258048,2047,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.261917,2047,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.266528,2047,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.269906,2047,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.273762,2047,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.277560,2047,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.281945,2047,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.286438,-2048,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.289405,2047,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.293320,2047,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.297312,2047,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.301417,2047,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.305274,2047,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.309126,2047,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.312984,2047,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.317184,2047,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.320656,-2048,0,0,533384,75604,12478,106441,29498,175764,159345,140730
2023-11-28 14:09:09.324498,-2048,0,0,533384,75604,12478,106441,29498,175764,159345,140730
